law_firm_name,website,google_business_profile,legal_directory_listing,city,state,county,phone_number,email,practice_area,street_address,zip_code,msa,priority
"Fox & Vuylsteke, LLP",http://www.foxandvuylsteke.com/,https://www.google.com/maps/place/?q=place_id:ChIJ_38dTb7L2IcR62mMskmmAS4,,Webster Groves,MO,St. Louis,(314) 961-3222,,Personal Injury,110 E Lockwood Ave #150,63119,St. Louis,5
Grace Law Firm,http://www.gracelawstl.com/,https://www.google.com/maps/place/?q=place_id:ChIJGfcTEPHL2IcRD3fDnxBxs_U,,Webster Groves,MO,St. Louis,(314) 455-4588,info@gracelawstl.com,Family Law,7501 Big Bend Blvd,63119,St. Louis,4
Lemp & Anthony PC,http://lemp-murphy.com/,https://www.google.com/maps/place/?q=place_id:ChIJYdMWaYjO2IcROwjzVs6TG-Y,,Webster Groves,MO,St. Louis,(314) 965-8200,blemp@lemp-murphy.com,Personal Injury,8045 Big Bend Blvd #202,63119,St. Louis,5
"M. Karl Hawkins, LLC",https://www.karlhawkins.com/,https://www.google.com/maps/place/?q=place_id:ChIJoZfRQJTL2IcREu2EluwqvUQ,,Webster Groves,MO,St. Louis,(314) 961-5010,,General,75 W Lockwood Ave #222,63119,St. Louis,4
McAuliffe Law Firm,,https://www.google.com/maps/place/?q=place_id:ChIJ-4IfVb7L2IcRuqDClgLgIH4,,Webster Groves,MO,St. Louis,(314) 726-2090,,General,120 E Lockwood Ave,63119,St. Louis,4
Ott Law Firm,https://ott.law/,https://www.google.com/maps/place/?q=place_id:ChIJ82gBFUy12IcRDtns1kRPZNM,,Webster Groves,MO,St. Louis,(314) 710-2740,joe@ott.law,Personal Injury,75 W Lockwood Ave # 1,63119,St. Louis,5
"Phillip A. Tatlow, Attorney at Law",http://www.philtatlowlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJsZA6yILO2IcRr20foMUz0-A,,Webster Groves,MO,St. Louis,(314) 597-0200,,Personal Injury,20 Allen Ave Suite 420,63119,St. Louis,5
Rice Law Firm,https://mycasewebsites2.com/wp-login.php?redirect_to=/wp-signup.php?new=thericelawfirm.com,https://www.google.com/maps/place/?q=place_id:ChIJYxdkdpTL2IcR19zz5zBmhCw,,Webster Groves,MO,St. Louis,(314) 963-0877,,General,75 W Lockwood Ave #222,63119,St. Louis,4
Simpson Law Firm LLC,,,,Webster Groves,MO,St. Louis,(314) 630-3966,,General,1434 Drayton Ave,63119,St. Louis,4
The Elder Care Law Practice,https://yourelderlawyers.com/,https://www.google.com/maps/place/?q=place_id:ChIJWzsmO7E134cRwsSzcH8u2Yg,,Webster Groves,MO,St. Louis,(314) 932-5573,info@yourelderlawyers.com,Estate Planning,7838 Big Bend Blvd,63119,St. Louis,2
The Korte Law Firm,http://www.kortelaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJg05Be07K2IcRwqqcHuk3ftc,,Webster Groves,MO,St. Louis,(314) 821-4727,,Personal Injury,523 N Laclede Station Rd #114,63119,St. Louis,5
The Law Office of Tyler A. Thompson,http://tylerthompsonlaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJb1fir23L2IcRO4w1bO5RIc0,,Webster Groves,MO,St. Louis,(314) 926-0765,,Estate Planning,75 W Lockwood Ave #222,63119,St. Louis,2
The Lindley Law Office,http://lindleylegal.com,,,Webster Groves,MO,St. Louis,(314) 696-6172,,General,75 W Lockwood Ave #1,63119,St. Louis,4
ARA Fraud & Forensic Services,http://www.arastl.com/,https://www.google.com/maps/place/?q=place_id:ChIJn4x-0jsq2YcR2oJAtE7edjo,,Wildwood,MO,St. Louis,(636) 346-9273,info@arastl.com,Family Law,2464 Taylor Rd #115,63040,St. Louis,4
Dean Meriwether Law Office,,,,Wildwood,MO,St. Louis,(314) 740-1605,,General,16500 Jubilee Hill Spur,63040,St. Louis,4
The Fedde Law Firm,http://feddelaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJQXGvcc8v2YcRbIocPG_9UMg,,Wildwood,MO,St. Louis,(314) 378-8390,,Intellectual Property,18325 Allenton Woods Ct,63069,St. Louis,1
"Amundsen Davis, LLC",http://www.amundsendavislaw.com/,https://www.google.com/maps/place/?q=place_id:ChIJ6_-sqmAt34cRzwLVJOwNSSo,,Clayton,MO,St. Louis,(314) 719-3700,,Social Security Disability,7711 Carondelet Ave # 800,63105,St. Louis,1
"Ledbetter Law Firm, LLC",https://www.stlouisbankruptcyattorneyhelp.com/,https://www.google.com/maps/place/?q=place_id:ChIJRVgOJ9U034cRdnCDuRSp8qA,,Clayton,MO,St. Louis,(314) 602-1431,,DUI,130 S Bemiston Ave UNIT 304,63105,St. Louis,5
